poi_id,osm_id,name,category,latitude,longitude,itinerary_category,is_itinerary_candidate
HYD032016,13437146141,Hanuman Temple,place_of_worship,17.5110606,78.4255936,Religion,True
HYD032017,13437146147,Hanuman Temple,place_of_worship,17.5089759,78.426,Religion,True
HYD032018,13673822798,Hanuman Temple,place_of_worship,17.3791029,78.4639897,Religion,True
HYD032019,116682512,Hanuman Temple,place_of_worship,17.41184016,78.44926474,Religion,True
HYD032020,184103815,Hanuman Temple,place_of_worship,17.46863788,78.47707352,Religion,True
HYD032021,355951427,Hanuman Temple,place_of_worship,17.493084900000003,78.31586030000001,Religion,True
HYD032022,356417415,Hanuman Temple,place_of_worship,17.43813792,78.46154366,Religion,True
HYD032023,357107421,Hanuman Temple,place_of_worship,17.40085428888889,78.46233860000001,Religion,True
HYD032024,357703214,Hanuman Temple,place_of_worship,17.40262852,78.56221991999999,Religion,True
HYD032025,389895398,Hanuman Temple,place_of_worship,17.51647688,78.38229324,Religion,True
HYD032026,514460860,Hanuman Temple,place_of_worship,17.41212546,78.58463012000001,Religion,True
HYD032027,758939663,Hanuman Temple,place_of_worship,17.45164492,78.49962294000001,Religion,True
HYD032028,835332844,Hanuman Temple,place_of_worship,17.481692016666667,78.53777315,Religion,True
HYD032029,911440039,Hanuman Temple,place_of_worship,17.4140199,78.59156592,Religion,True
HYD032030,983103395,Hanuman Temple,place_of_worship,17.4116994,78.54992828,Religion,True
HYD032031,1465001198,Hanuman Temple,place_of_worship,17.39778665,78.4975477,Religion,True
HYD032032,1513156696,Hanuman Temple,place_of_worship,17.557211459999998,78.3629948,Religion,True
HYD032033,694270969,Hanuman Temple Maruthi Nagar,place_of_worship,17.4195729,78.58963966,Religion,True
HYD032034,790167906,Hanuman Temple Sannidanam,place_of_worship,17.338557571428574,78.3727700857143,Religion,True
HYD032035,8707257996,"Hanuman Temple, Anjali Gardens Colony",place_of_worship,17.402839,78.3716811,Religion,True
HYD032036,2715273243,"Hanuman Temple, Domalguda",place_of_worship,17.4093098,78.4858478,Religion,True
HYD032037,4290644890,Hanuman temple,place_of_worship,17.5624189,78.4539784,Religion,True
HYD032038,4432327794,Hanuman temple,place_of_worship,17.4062941,78.4931993,Religion,True
HYD032039,7088365505,Hanuman temple,place_of_worship,17.4389603,78.4493247,Religion,True
HYD032040,7171269293,Hanuman temple,place_of_worship,17.3095495,78.5331977,Religion,True
HYD032041,7244140162,Hanuman temple,place_of_worship,17.5281211,78.2659819,Religion,True
HYD032042,7244233165,Hanuman temple,place_of_worship,17.5371916,78.2621539,Religion,True
HYD032043,8389353980,Hanuman temple,place_of_worship,17.3715729,78.4289433,Religion,True
HYD032044,9821777987,Hanuman temple,place_of_worship,17.3424312,78.5330454,Religion,True
HYD032045,9974695511,Hanuman temple,place_of_worship,17.5164054,78.3822933,Religion,True
HYD032046,13673666018,Hanuman temple,place_of_worship,17.3708694,78.4694653,Religion,True
HYD032047,680469222,Hanuman temple,place_of_worship,17.392031499999998,78.51482067999999,Religion,True
HYD032048,880039765,Hanuman temple,place_of_worship,17.49710448888889,78.40706645555555,Religion,True
HYD032049,1059144544,Hanuman temple,place_of_worship,17.3279587,78.58523474285714,Religion,True
HYD032050,1492122084,Hanuman temple,place_of_worship,17.37923317857143,78.46394337142858,Religion,True
HYD032051,1299079176,Hare Krishna Tower,place_of_worship,17.397726666666667,78.341741,Religion,True
HYD032052,1341814412,Hasmatpet Qabristan,place_of_worship,17.478580563636363,78.49093716363636,Religion,True
HYD032053,12854573914,Hazrat Amber sha dargha,place_of_worship,17.3919521,78.5190947,Religion,True
HYD032054,771240788,Hebron Church,place_of_worship,17.4110482,78.4974754,Religion,True
HYD032055,412918988,Hermon,place_of_worship,17.411810159999998,78.49696008000001,Religion,True
HYD032056,4931853973,Hexagon,place_of_worship,17.4436002,78.3738987,Religion,True
HYD032057,11736398310,Hindu Temple,place_of_worship,17.4928115,78.3919152,Religion,True
HYD032058,853191128,Hindu Temple,place_of_worship,17.559298419999998,78.39644694,Religion,True
HYD032059,6268163782,Holy Family Church,place_of_worship,17.477334,78.5127465,Religion,True
HYD032060,12046007007,Holy Trinity Church,place_of_worship,17.4416812,78.3267844,Religion,True
HYD032061,346567470,"Holy Trinity Church, Bolarum",place_of_worship,17.51676318,78.52372614000001,Religion,True
HYD032062,8110957840,House of peace prayer hall,place_of_worship,17.4511424,78.4450655,Religion,True
HYD032063,357079774,House of peace prayer hall,place_of_worship,17.451154980000002,78.44506282,Religion,True
HYD032064,886337163,ISKCON,place_of_worship,17.442076,78.5055212,Religion,True
HYD032065,1842293609,Immaculate Conception Church,place_of_worship,17.4953836,78.4059465,Religion,True
HYD032066,1985561838,Indra Nagar Mosque,place_of_worship,17.4416129,78.3603276,Religion,True
HYD032067,6822126565,Infant Jesus Catholic Church,place_of_worship,17.2748232,78.5953364,Religion,True
HYD032068,12528926908,Iskcon attapur,place_of_worship,17.3601307,78.4325282,Religion,True
HYD032069,6255550787,Iskon,place_of_worship,17.3878667,78.474973,Religion,True
HYD032070,6514122439,Jagnath Temple,place_of_worship,17.3831368,78.4539968,Religion,True
HYD032071,357600990,Jai Hanuman,place_of_worship,17.45919722,78.5434746,Religion,True
HYD032072,6210878485,Jai Mata Di,place_of_worship,17.3883124,78.4697854,Religion,True
HYD032073,6195717385,Jai Matha DI Temple,place_of_worship,17.3943515,78.4625084,Religion,True
HYD032074,6187870389,Jai Matha Di,place_of_worship,17.4073348,78.4515354,Religion,True
HYD032075,356248753,Jai Sri Krishna,place_of_worship,17.450641660000002,78.53496365999999,Religion,True
HYD032076,357760885,Jain Mandheer Temple,place_of_worship,17.461394034999998,78.542502555,Religion,True
HYD032077,8110916033,Jalihanuman mandir,place_of_worship,17.3738032,78.4599313,Religion,True
HYD032078,7244020258,Jama Masjid,place_of_worship,17.3261069,78.2758696,Religion,True
HYD032079,740795304,Jame Masjid Nacharam,place_of_worship,17.43166972,78.5495678,Religion,True
HYD032080,626897372,Jamia Masjid,place_of_worship,17.3762475,78.4750979,Religion,True
HYD032081,1341384379,Jamia Masjid Hasmatpet,place_of_worship,17.473797783333335,78.48769320000001,Religion,True
HYD032082,6822126536,Jamme Masjid Qutub Shahi,place_of_worship,17.409088,78.4006237,Religion,True
HYD032083,635722558,JanaPriya Hanuman Temple,place_of_worship,17.4089284,78.5109277,Religion,True
HYD032084,7021303746,Jeeva Jalamula Prarthana Mandiram,place_of_worship,17.4410393,78.395446,Religion,True
HYD032085,6261453385,Jehovah Nissi house of worship,place_of_worship,17.4730189,78.3872388,Religion,True
HYD032086,793420240,Jerusalem prayer house,place_of_worship,17.483420783333333,78.32894643333334,Religion,True
HYD032087,8233202620,Jesus Calls Prayer Tower,place_of_worship,17.4996054,78.5125096,Religion,True
HYD032088,6853049477,Jesus Pentecostal Prayer Ministries,place_of_worship,17.5355403,78.2611081,Religion,True
HYD032089,13715452801,Jntu Temple,place_of_worship,17.4933928,78.3926496,Religion,True
HYD032090,1271903168,Joseph's Church,place_of_worship,17.5174214,78.5219207,Religion,True
HYD032091,758941492,Julamma Temple,place_of_worship,17.43732794,78.48610798,Religion,True
HYD032092,6935422631,KALIKA DEVI TEMPLE,place_of_worship,17.4795487,78.4785507,Religion,True
HYD032093,6847914831,Kaalikadevi Temple,place_of_worship,17.462888,78.45283,Religion,True
HYD032094,8389339489,Kala Hanuman mandir,place_of_worship,17.3576649,78.4267157,Religion,True
HYD032095,626897145,Kali Masjid,place_of_worship,17.3647875,78.4859446,Religion,True
HYD032096,6308233006,Kalimandir,place_of_worship,17.3525969,78.3767451,Religion,True
HYD032097,4978765875,Kalimatha Temple,place_of_worship,17.3665372,78.5844159,Religion,True
HYD032098,7021303740,Kalki Avatar Mandir,place_of_worship,17.4431892,78.3912034,Religion,True
HYD032099,7174074866,Kalki Bhagavan Temple,place_of_worship,17.490512,78.4552019,Religion,True
HYD032100,2429870081,Kanaka Durga Temple,place_of_worship,17.3688036,78.5258281,Religion,True
HYD032101,5608454513,Kanaka Durga Temple,place_of_worship,17.4184087,78.5176322,Religion,True
HYD032102,6219010685,Kanaka Durga Temple,place_of_worship,17.399312,78.462578,Religion,True
HYD032103,7246440942,Kanaka Durga Temple,place_of_worship,17.3489871,78.5481378,Religion,True
HYD032104,232038383,Kanaka Durga Temple,place_of_worship,17.434531583333335,78.44762159999999,Religion,True
HYD032105,7860520388,Kanakadurga Temple,place_of_worship,17.4949527,78.3541072,Religion,True
HYD032106,7173917137,Kanakadurga devi temple,place_of_worship,17.4345329,78.4478534,Religion,True
HYD032107,7244256680,Kanakadurga temple,place_of_worship,17.484319,78.398514,Religion,True
HYD032108,2412757405,Kanyaka Parameshwari Temple,place_of_worship,17.3722562,78.5406441,Religion,True
HYD032109,1474078037,Kasi Viswanadha Temple,place_of_worship,17.4721794,78.538865,Religion,True
HYD032110,12793779424,Katamaisamma Temple,place_of_worship,17.4881454,78.3230929,Religion,True
HYD032111,727183028,Katta Maisamma Temple,place_of_worship,17.4129315,78.4782789,Religion,True
HYD032112,10262368334,Katta Maisamma Temple,place_of_worship,17.4624544,78.5368814,Religion,True
HYD032113,1455541253,Kattamysamma Devalayam,place_of_worship,17.337693628571426,78.5234756,Religion,True
HYD032114,357142068,Khair unnisa masjid,place_of_worship,17.383572,78.50325332000001,Religion,True
HYD032115,116016783,Khairatabad Mosque,place_of_worship,17.40860005714286,78.4632649857143,Religion,True
HYD032116,4436525397,Khairatabad ganesh,place_of_worship,17.4111187,78.4672606,Religion,True
HYD032117,7021303745,"Kingdom Hall of JW, HiTech City Congregation",place_of_worship,17.4414835,78.3952871,Religion,True
HYD032118,6949241811,Kondapur Saibaba Temple,place_of_worship,17.4627285,78.3648995,Religion,True
HYD032119,9724129624,Krishna  temple,place_of_worship,17.3622359,78.4742923,Religion,True
HYD032120,1081673936,Krishna temple,place_of_worship,17.37438514,78.4375963,Religion,True
HYD032121,341181909,Kukatpally Baptist Church,place_of_worship,17.49751232,78.39142491999999,Religion,True
HYD032122,3318241758,Kumaramma gudi,place_of_worship,17.4100526,78.5740364,Religion,True
HYD032123,3978244704,Lakshmi Venkateshwara Swami Temple,place_of_worship,17.4896522,78.3728371,Religion,True
HYD032124,5539274772,Laxmi Narshimha Swamy Temple,place_of_worship,17.3925434,78.6120071,Religion,True
HYD032125,6737197808,Laymen's Evangelical Fellowship International,place_of_worship,17.4127668,78.4592463,Religion,True
HYD032126,6822126518,Living Word Of Jesus Church,place_of_worship,17.5095743,78.2998972,Religion,True
HYD032127,667116148,Lord Krishna temple,place_of_worship,17.47846018947368,78.38745681578946,Religion,True
HYD032128,1410864195,Lord Shiva,place_of_worship,17.4590172,78.54344116,Religion,True
HYD032129,7244193694,Lord Shiva Temple,place_of_worship,17.3284265,78.2740634,Religion,True
HYD032130,7729970661,Lord Shiva Temple,place_of_worship,17.4955019,78.5928944,Religion,True
HYD032131,357404730,Lord Shiva Temple,place_of_worship,17.3881266,78.5266432,Religion,True
HYD032132,4710073991,"Lord Shiva, Hanuman temple",place_of_worship,17.4951042,78.3289428,Religion,True
HYD032133,9918777536,Lord Siva Temple,place_of_worship,17.5239771,78.3697579,Religion,True
HYD032134,6847914832,Lord Sri Pochamma Temple,place_of_worship,17.439296,78.4373601,Religion,True
HYD032135,7113870285,Lord shiva,place_of_worship,17.3629993,78.5088763,Religion,True
HYD032136,7174360459,Lotus temple of lord shiva,place_of_worship,17.338629,78.3096576,Religion,True
HYD032137,116011574,Lutheran Church,place_of_worship,17.4039193,78.4662775,Religion,True
HYD032138,343668443,MGJSO Church Mettuguda,place_of_worship,17.4361795,78.5177271,Religion,True
HYD032139,7243946115,Maha Lakshmi Temple,place_of_worship,17.4936357,78.3565137,Religion,True
HYD032140,6953421419,Mahakali Temple,place_of_worship,17.4054777,78.6626513,Religion,True
HYD032141,7569548870,Mahakali Temple,place_of_worship,17.4792509,78.5104135,Religion,True
HYD032142,356454155,Mahakali Temple,place_of_worship,17.46048636,78.49088564000002,Religion,True
HYD032143,871051475,Mahakali Temple,place_of_worship,17.4564733,78.4930689,Religion,True
HYD032144,13673515308,Mahakali mata temple,place_of_worship,17.3714622,78.4692712,Religion,True
HYD032145,3392158289,Mahalakshi Temple,place_of_worship,17.4887643,78.392118,Religion,True
HYD032146,1435322432,Mahan Kali temple,place_of_worship,17.4497477,78.5369263,Religion,True
HYD032147,8233139515,Mahankali,place_of_worship,17.5105344,78.5574257,Religion,True
HYD032148,2526194954,Mahankali Gudi,place_of_worship,17.4314674,78.5282929,Religion,True
HYD032149,7025820927,Mahankali Matha temple,place_of_worship,17.4408689,78.3886117,Religion,True
HYD032150,7244140115,Mahankali Temple,place_of_worship,17.5303791,78.2650489,Religion,True
HYD032151,253463264,Mahankali Temple,place_of_worship,17.401705333333336,78.56291288333334,Religion,True
HYD032152,814544469,Mahankali Temple,place_of_worship,17.441687159999997,78.4624021,Religion,True
HYD032153,13673370104,Mahankali mata temple,place_of_worship,17.43867,78.4948689,Religion,True
HYD032154,417224637,Maheshnagar Temple,place_of_worship,17.39309874,78.47087368,Religion,True
HYD032155,516210936,Maisamma Devalayam,place_of_worship,17.33369366,78.39388818,Religion,True
HYD032156,3010475744,Maisamma Temple,place_of_worship,17.4441516,78.4692607,Religion,True
HYD032157,706102390,Maisamma Temple,place_of_worship,17.41228087142857,78.56384928571427,Religion,True
HYD032158,10806800002,Majid,place_of_worship,17.5046868,78.5887508,Religion,True
HYD032159,10764943832,Majid -e-Aqsa,place_of_worship,17.3772281,78.4491295,Religion,True
HYD032160,7321350333,Majid-E-Miskeen shah quadri,place_of_worship,17.4651321,78.4730714,Religion,True
HYD032161,630995325,Malayalam worship service hall,place_of_worship,17.43095332,78.50499002000001,Religion,True
HYD032162,1209946952,Mallana Temple Yapral,place_of_worship,17.503886686363636,78.54402010454545,Religion,True
HYD032163,3541529453,Mallanna Gutta,place_of_worship,17.4189191,78.3945755,Religion,True
HYD032164,357137273,Mallanna Temple,place_of_worship,17.423839559999998,78.58262787999999,Religion,True
HYD032165,238195447,Mallapaly Masjid,place_of_worship,17.391990566666667,78.45786422222223,Religion,True
HYD032166,6847914886,Mallmaisamma Temple,place_of_worship,17.402875,78.566905,Religion,True
HYD032167,626897149,Mandir,place_of_worship,17.365963,78.4851122,Religion,True
HYD032168,7345789952,Manna Full Gospel Church,place_of_worship,17.3227065,78.4028497,Religion,True
HYD032169,7153693123,"Manonash Cave, Avatar Meher Baba Hyderabad Centre",place_of_worship,17.4095838,78.3639131,Religion,True
HYD032170,626896927,Masjid,place_of_worship,17.3664054,78.4876612,Religion,True
HYD032171,4432328890,Masjid,place_of_worship,17.3973241,78.4890368,Religion,True
HYD032172,11082456134,Masjid,place_of_worship,17.4570024,78.4101569,Religion,True
HYD032173,170187404,Masjid,place_of_worship,17.36505676666667,78.48848417777776,Religion,True
HYD032174,238282672,Masjid,place_of_worship,17.36183136,78.47050498,Religion,True
HYD032175,358062055,Masjid,place_of_worship,17.36716536,78.48763081999999,Religion,True
HYD032176,411234795,Masjid,place_of_worship,17.40209632,78.48746056,Religion,True
HYD032177,464030091,Masjid,place_of_worship,17.386112675,78.5244651,Religion,True
HYD032178,9918750785,Masjid - E- Gousiya,place_of_worship,17.5106222,78.4286908,Religion,True
HYD032179,9918750784,Masjid - E- rahman,place_of_worship,17.5085915,78.4310682,Religion,True
HYD032180,4971918341,Masjid Bagh Siraj Unnisa Madrsa Taleem Ul Quran,place_of_worship,17.3311974,78.5129674,Religion,True
HYD032181,361691484,Masjid Chiraan Palace,place_of_worship,17.42196762,78.42471206,Religion,True
HYD032182,10279761420,Masjid E  Azher Shah,place_of_worship,17.3624767,78.4428243,Religion,True
HYD032183,341109394,Masjid E Khairul Anam,place_of_worship,17.431384184615386,78.43130351538463,Religion,True
HYD032184,7330746743,Masjid E Noorani,place_of_worship,17.4427615,78.5149164,Religion,True
HYD032185,8173355145,Masjid E Osman Zun Noorain Ahle Hadees,place_of_worship,17.3433303,78.4555912,Religion,True
HYD032186,13436972418,Masjid E Quba,place_of_worship,17.5114029,78.4219008,Religion,True
HYD032187,13436972485,Masjid E Shams,place_of_worship,17.517284,78.4269612,Religion,True
HYD032188,768049515,Masjid E Subhani,place_of_worship,17.428803725,78.46072877499999,Religion,True
HYD032189,361507568,Masjid Osman-Bin-Affan,place_of_worship,17.389138283333335,78.54163771666667,Religion,True
HYD032190,8173355146,Masjid e Assalaam Ahle Hadees,place_of_worship,17.3476559,78.4538379,Religion,True
HYD032191,238177494,Masjid e Firdoos,place_of_worship,17.42161295714286,78.49500850000001,Religion,True
HYD032192,7105419009,Masjid e Gulam Rasool,place_of_worship,17.3831137,78.4441075,Religion,True
HYD032193,896550646,Masjid e Hafiz dhanka,place_of_worship,17.35917386956522,78.47740295217392,Religion,True
HYD032194,4378850791,Masjid e Hanifa,place_of_worship,17.3921404,78.5046083,Religion,True
HYD032195,356539809,Masjid e Lateef,place_of_worship,17.39304532,78.52382870000001,Religion,True
HYD032196,10000807720,Masjid e Madani Shah,place_of_worship,17.3677345,78.5151758,Religion,True
HYD032197,238177495,Masjid e Omar,place_of_worship,17.4181795,78.49313865,Religion,True
HYD032198,8084936870,Masjid e Saliheen,place_of_worship,17.3659597,78.4980554,Religion,True
HYD032199,8173355144,Masjid e Saliheen,place_of_worship,17.3392216,78.4534694,Religion,True
HYD032200,8173355147,Masjid e Summaiya Ahle Hadees,place_of_worship,17.3603361,78.4421097,Religion,True
HYD032201,356197460,Masjid e mohammedia,place_of_worship,17.493006242857142,78.44222482857141,Religion,True
HYD032202,12526931382,Masjid-E-Ahmediya,place_of_worship,17.5084043,78.6148399,Religion,True
HYD032203,1360373459,Masjid-E-Ahmediya (Ahle-Sunnat-Ul-Jamath),place_of_worship,17.50840136,78.61481481999999,Religion,True
HYD032204,7892309455,Masjid-E-Faizul Quran,place_of_worship,17.3465309,78.4151485,Religion,True
HYD032205,6822126584,Masjid-E-Ghousia,place_of_worship,17.51939,78.442988,Religion,True
HYD032206,357709486,Masjid-E-Habeeb,place_of_worship,17.395629340000003,78.40990234,Religion,True
HYD032207,7244124225,Masjid-E-Himayath sagar,place_of_worship,17.3400571,78.3622368,Religion,True
HYD032208,579464513,Masjid-E-Qutub Shahi,place_of_worship,17.39935218,78.5356723,Religion,True
HYD032209,357683953,Masjid-E-Rahmania,place_of_worship,17.395574179999997,78.53973183999999,Religion,True
HYD032210,1015403236,Masjid-E-Razzaq,place_of_worship,17.34666072,78.32738856,Religion,True
HYD032211,4472320789,Masjid-e-Bilal,place_of_worship,17.4105134,78.3946278,Religion,True
HYD032212,6822126576,Masjid-e-Ilahiya,place_of_worship,17.468578,78.457323,Religion,True
HYD032213,355679570,Masjid-e-Mehraj,place_of_worship,17.53413226,78.43721348,Religion,True
HYD032214,596491210,Masjid-e-Mohammadia,place_of_worship,17.486861819999998,78.40085622,Religion,True
HYD032215,1087198389,Masjid-e-Mohammadia,place_of_worship,17.522962957142855,78.54184412857141,Religion,True
HYD032216,750393600,Masjid-e-Qutub Shahi,place_of_worship,17.42624486,78.38849136000002,Religion,True
HYD032217,1234147889,Masjid-e-Sayeeda Moin,place_of_worship,17.401833500000002,78.39251922000001,Religion,True
HYD032218,357043488,Masjid-e-Umar Farooq,place_of_worship,17.407170611111113,78.39028416666666,Religion,True
HYD032219,357319680,Masjid-e-noor,place_of_worship,17.38107438,78.50287458,Religion,True
HYD032220,357319572,Masjid-e-saad,place_of_worship,17.383209119999997,78.50413277999999,Religion,True
HYD032221,13673515312,Massjid,place_of_worship,17.3715972,78.4700128,Religion,True
HYD032222,6280781168,Mata Amritanandamayi Math,place_of_worship,17.4486862,78.5205441,Religion,True
HYD032223,356550449,Mata Temple,place_of_worship,17.3428761,78.38210538,Religion,True
HYD032224,116029684,Mecca Masjid,place_of_worship,17.36043531333333,78.47374467333333,Religion,True
HYD032225,11084918145,Meraj Masjid,place_of_worship,17.4530544,78.413936,Religion,True
HYD032226,7244193693,Methodist Church,place_of_worship,17.3288565,78.2753482,Religion,True
HYD032227,170860196,Methodist Church,place_of_worship,17.394313166666667,78.47211035555557,Religion,True
HYD032228,413304820,Millenium Methodist Church,place_of_worship,17.44105944,78.50070772000001,Religion,True
HYD032229,10279737665,Mohammedia Masid,place_of_worship,17.3594936,78.4438475,Religion,True
HYD032230,8280319655,Mohammedia Masjid,place_of_worship,17.3703782,78.5146528,Religion,True
HYD032231,10279761421,Mohammedia Masjid,place_of_worship,17.3644957,78.4414593,Religion,True
HYD032232,893195075,Mosque,place_of_worship,17.3989642,78.4156737,Religion,True
HYD032233,1215790315,Mosque,place_of_worship,17.4678559,78.3673463,Religion,True
HYD032234,2817395316,Mosque,place_of_worship,17.3860293,78.4408605,Religion,True
HYD032235,2835660758,Mosque,place_of_worship,17.4502513,78.4263608,Religion,True
HYD032236,2949081831,Mosque,place_of_worship,17.3260251,78.5993841,Religion,True
HYD032237,4187284198,Mosque,place_of_worship,17.367419,78.4812533,Religion,True
HYD032238,6369917025,Mosque,place_of_worship,17.4081699,78.5165242,Religion,True
HYD032239,740788798,Mosque,place_of_worship,17.435497220000002,78.42840002,Religion,True
HYD032240,4187313389,Mosque - Shah Ali Banda,place_of_worship,17.3551201,78.4738712,Religion,True
HYD032241,357991201,Moula Ali Dargah,place_of_worship,17.46873766666667,78.5567478777778,Religion,True
HYD032242,9369819275,Moula Ali hill,place_of_worship,17.4629403,78.5559497,Religion,True
HYD032243,8386160542,Muktheswara Swami Temple,place_of_worship,17.4921079,78.4625955,Religion,True
HYD032244,357098453,Multi-temple,place_of_worship,17.445383942857145,78.44921748571427,Religion,True
HYD032245,357317904,Mumtaz Masjid,place_of_worship,17.400623160000002,78.39310808,Religion,True
HYD032246,6308262628,Muthyalamma temple,place_of_worship,17.4118391,78.4929156,Religion,True
HYD032247,1474078034,Muudu Gudulu,place_of_worship,17.4715091,78.5392512,Religion,True
HYD032248,5813304188,My home vihanga temple,place_of_worship,17.4357597,78.3322387,Religion,True
HYD032249,5803895955,Mysamma gudi,place_of_worship,17.5573847,78.4498733,Religion,True
HYD032250,5572466625,Naga Devtha Temple,place_of_worship,17.501322,78.5385841,Religion,True
HYD032251,5572466626,Naga Devtha Temple,place_of_worship,17.5017934,78.542278,Religion,True
HYD032252,6268166118,NagaDevatha Temple,place_of_worship,17.4843202,78.497413,Religion,True
HYD032253,6685486359,Nagadevatha Temple,place_of_worship,17.4412777,78.4983217,Religion,True
HYD032254,6847914773,Nagalakshmi Temple,place_of_worship,17.439701,78.438911,Religion,True
HYD032255,10764943841,Nalla Pochamma Temple,place_of_worship,17.3776991,78.4496254,Religion,True
HYD032256,1138695808,Nalla Pochamma Temple,place_of_worship,17.402931119999998,78.49713956000001,Religion,True
HYD032257,1312980849,Nalla Pochamma Temple,place_of_worship,17.43915195,78.53954278333332,Religion,True
HYD032258,657664758,Nalla Pochamma Temple (Gollaguda),place_of_worship,17.48835892,78.50215333999999,Religion,True
HYD032259,7008089081,Nallapochamma Temple,place_of_worship,17.5034685,78.4153001,Religion,True
HYD032260,7860508782,Nava Graha Temple,place_of_worship,17.4982716,78.3576931,Religion,True
HYD032261,13825591619,Navagraha Mandapam,place_of_worship,17.5572366,78.3630893,Religion,True
HYD032262,6822126497,New Apostolic Church,place_of_worship,17.469028,78.4197858,Religion,True
HYD032263,790167904,New Jerusalem Church,place_of_worship,17.33880024,78.3727789,Religion,True
HYD032264,360984755,New Life Assembly of God (AG),place_of_worship,17.449366215384615,78.49323827692307,Religion,True
HYD032265,10279481532,Nizam-E-Mohammedia Masjid,place_of_worship,17.3632143,78.443765,Religion,True
HYD032266,1124048943,Nizam-E-Mohammedia Masjid,place_of_worship,17.363231579999997,78.44382346,Religion,True
HYD032267,740795303,Noor Masjid,place_of_worship,17.431081811111113,78.55011386666666,Religion,True
HYD032268,626897186,Noor masjid,place_of_worship,17.3659363,78.48602,Religion,True
HYD032269,9267411646,Old tree temple,place_of_worship,17.487459,78.2707388,Religion,True
HYD032270,13671465424,Omer Shah Masjid,place_of_worship,17.3217351,78.4556813,Religion,True
HYD032271,13673666033,Omkareshwara temple,place_of_worship,17.3705,78.469813,Religion,True
HYD032272,626897146,Osmania Masjid,place_of_worship,17.3659958,78.4848073,Religion,True
HYD032273,7610969999,Our Lady of Good Health Church,place_of_worship,17.4655306,78.3626779,Religion,True
HYD032274,6935406168,POCHAMA TEMPLE,place_of_worship,17.4794135,78.4814359,Religion,True
HYD032275,3530230561,POCHAMMA TEMPLE,place_of_worship,17.3459443,78.5273374,Religion,True
HYD032276,355713167,POCHAMMA TEMPLE,place_of_worship,17.559303879999998,78.36446952000001,Religion,True
HYD032277,357970106,Padmavathi Godha Sametha Venkateswara Swamy temple,place_of_worship,17.349757,78.52782366,Religion,True
HYD032278,267200642,Pahadi Shareef Dargah,place_of_worship,17.26762902083333,78.47175403333333,Religion,True
HYD032279,8386785218,Panchamukha Hanuman Temple,place_of_worship,17.4442534,78.5656153,Religion,True
HYD032280,13607554685,Panchmukha Anjaneya Temple,place_of_worship,17.5020947,78.2922769,Religion,True
HYD032281,7113765585,Parvath nagar Masjid,place_of_worship,17.4559548,78.3992836,Religion,True
HYD032282,464029847,Patel Nagar Hanuman Temple,place_of_worship,17.38626378,78.52517096,Religion,True
HYD032283,3390943089,Peddamma Temple,place_of_worship,17.4907858,78.4086631,Religion,True
HYD032284,11278911369,Peddamma Temple,place_of_worship,17.4306035,78.4049058,Religion,True
HYD032285,857256365,Peddamma Temple,place_of_worship,17.487195959999998,78.34163488,Religion,True
HYD032286,11082688363,Peli Dargha,place_of_worship,17.4524586,78.4087031,Religion,True
HYD032287,6822126553,Peniel Church,place_of_worship,17.533254,78.481648,Religion,True
HYD032288,7025820917,Penthekosthu Prabhu Pradhana Mandiram,place_of_worship,17.4422069,78.3882198,Religion,True
HYD032289,1447127332,Place to break coconuts,place_of_worship,17.464965380000002,78.37260785999999,Religion,True
HYD032290,4796539021,Pochamma,place_of_worship,17.359833,78.5071505,Religion,True
HYD032291,7021303743,Pochamma Mandir,place_of_worship,17.440941,78.3956311,Religion,True
HYD032292,3534998951,Pochamma Temple,place_of_worship,17.5425844,78.2121841,Religion,True
HYD032293,6575821830,Pochamma Temple,place_of_worship,17.4178472,78.5660045,Religion,True
HYD032294,6847914785,Pochamma Temple,place_of_worship,17.4336957,78.4458254,Religion,True
HYD032295,6868834523,Pochamma Temple,place_of_worship,17.5057783,78.3184313,Religion,True
HYD032296,8909248539,Pochamma Temple,place_of_worship,17.4476373,78.4321387,Religion,True
HYD032297,356173016,Pochamma Temple,place_of_worship,17.45780742,78.53616302,Religion,True
HYD032298,356570497,Pochamma Temple,place_of_worship,17.45460908,78.42601398,Religion,True
HYD032299,357461295,Pochamma Temple,place_of_worship,17.398805739999997,78.57533916,Religion,True
HYD032300,781182916,Pochamma Temple,place_of_worship,17.352625933333332,78.39047416666666,Religion,True
HYD032301,1096233370,Pochamma Temple,place_of_worship,17.4816868,78.57663398,Religion,True
HYD032302,1412645921,Pochamma Temple,place_of_worship,17.498120339999996,78.36201181999999,Religion,True
HYD032303,7244233171,Pochamma temple,place_of_worship,17.5373121,78.2625739,Religion,True
HYD032304,332097939,Pochamma temple,place_of_worship,17.4052102,78.39487112,Religion,True
HYD032305,385369467,Pochamma temple,place_of_worship,17.4895326,78.31947171428571,Religion,True
HYD032306,733439003,Pochamma temple,place_of_worship,17.505775840000002,78.31843124,Religion,True
HYD032307,5803895954,Pochammathalli devaalayam,place_of_worship,17.5634985,78.4512275,Religion,True
HYD032308,1202357130,Prayer Power Church,place_of_worship,17.35558828,78.63708424,Religion,True
HYD032309,4432377892,Puri jagannath temple,place_of_worship,17.4150026,78.4259266,Religion,True
