poi_id,osm_id,name,category,itinerary_category,latitude,longitude,nearest_road_node,distance_to_road_m,mapping_quality
HYD033616,5515637839,Melting pot,restaurant,Food,17.4414144,78.3812898,5901582662,16.219,Normal
HYD033617,10279481522,Mezban Hotel,restaurant,Food,17.3606586,78.4409624,316968010,23.713,Normal
HYD033618,2835235995,Midland bakery,restaurant,Food,17.4507555,78.4244982,6353975980,15.304,Normal
HYD033619,14143947801,"Milano Ice cream, Jublee Hills",restaurant,Food,17.426585,78.4072634,3167945576,38.988,Normal
HYD033620,3554603085,Minerva,restaurant,Food,17.4594714,78.3659499,3174139170,11.733,Normal
HYD033621,817354361,Minerva Coffee Shop,restaurant,Food,17.4289627,78.4557226,1779040744,15.306,Normal
HYD033622,966236043,Mist - Poolside Kitchen,restaurant,Food,17.389708180000003,78.3169346,2246173110,46.756,Normal
HYD033623,758940800,Modern Hotel,restaurant,Food,17.4800532,78.58048562,2795820374,15.49,Normal
HYD033624,13285248840,Mojo Pizza,restaurant,Food,17.4484906,78.3588434,4367462795,24.515,Normal
HYD033625,356176894,Momadia Shawarma,restaurant,Food,17.4761102,78.41306413999999,11462414607,18.811,Normal
HYD033626,5608417022,Monkeys Island - Drive In,restaurant,Food,17.4120873,78.6130357,11499361870,23.082,Normal
HYD033627,1027661425,Mr Mandi,restaurant,Food,17.408553480000002,78.59864378,2822528581,22.137,Normal
HYD033628,5883774727,Mudita,restaurant,Food,17.4055752,78.3913202,3579913373,18.901,Normal
HYD033629,6209973186,Mugal Resturant,restaurant,Food,17.4067369,78.4640779,712861625,15.044,Normal
HYD033630,361380637,Mujtaba Grills,restaurant,Food,17.457270180000002,78.49562834000001,7702786453,37.349,Normal
HYD033631,10171328869,Mukka Mudda,restaurant,Food,17.450138,78.391885,1302063230,31.097,Normal
HYD033632,1465001194,Multi Cuisine Restaurant baghlingampally,restaurant,Food,17.39752644,78.4979147,4176203831,8.978,Normal
HYD033633,5608451368,Mumtaz Restaurant,restaurant,Food,17.4199404,78.5165057,2234500134,20.767,Normal
HYD033634,7025820810,Mustard,restaurant,Food,17.4369759,78.3891408,3602302177,15.606,Normal
HYD033635,5485690539,Mysore Cafe,restaurant,Food,17.4076028,78.476885,3098826725,17.909,Normal
HYD033636,538425769,Mythri Restaurant and Bar,restaurant,Food,17.4370495,78.4446481,7713110406,9.403,Normal
HYD033637,6710912131,NR Anand Tiffins,restaurant,Food,17.4417292,78.4990869,4317365437,11.371,Normal
HYD033638,10790477557,Naatu,restaurant,Food,17.4299749,78.4110349,3146873011,10.719,Normal
HYD033639,12536226041,Naga Bhushana Mess,restaurant,Food,17.4739189,78.5702751,9635015411,25.097,Normal
HYD033640,7021303735,Naidu Gari Ruchulu,restaurant,Food,17.4495149,78.3854475,319535610,49.778,Normal
HYD033641,6575273087,Naksathra Family Restaurant,restaurant,Food,17.4077923,78.5863452,7701439474,17.758,Normal
HYD033642,1038397980,Nakshatra,restaurant,Food,17.4409765,78.4879985,12243729764,20.985,Normal
HYD033643,7021303737,Nala Bhimas Restaurant,restaurant,Food,17.4348953,78.3937529,827576070,18.694,Normal
HYD033644,889676523,Nanking,restaurant,Food,17.4421971,78.4903362,11068200865,20.154,Normal
HYD033645,8386167910,Nanking CR,restaurant,Food,17.4540334,78.4987403,3598265014,46.362,Normal
HYD033646,3943151562,Napasang restaurant,restaurant,Food,17.4414984,78.359597,1311002988,19.448,Normal
HYD033647,6693360858,Naseeb Kalyani Biryani,restaurant,Food,17.3939854,78.4426792,10100669505,9.161,Normal
HYD033648,459277537,Nature's Hub,restaurant,Food,17.35325446,78.33770548,7637952879,28.048,Normal
HYD033649,626897404,Nayab Hotel,restaurant,Food,17.3695304,78.4768575,2180797323,15.712,Normal
HYD033650,11736410527,Nayudu Gari Kunda Biriyani,restaurant,Food,17.4940506,78.3943965,1428985381,22.025,Normal
HYD033651,10178228307,Nectar Kitchen & Bar,restaurant,Food,17.4384489,78.3990271,1836662476,15.706,Normal
HYD033652,626897364,New Grand Restaurent,restaurant,Food,17.3745682,78.47601,2178366610,18.749,Normal
HYD033653,6700697489,New Sagar Restaurant & Bakers,restaurant,Food,17.5145394,78.4469824,2852572165,20.441,Normal
HYD033654,1883475067,Noodles King,restaurant,Food,17.430205,78.4418828,7682659578,5.871,Normal
HYD033655,6581444879,Nova Banquet Hall,restaurant,Food,17.4161733,78.5657547,2841168861,31.41,Normal
HYD033656,8909248520,Oh My Grill,restaurant,Food,17.4422359,78.4323511,6580308834,10.352,Normal
HYD033657,11597374603,Oh! Calcutta,restaurant,Food,17.4528112,78.3803019,321717620,19.342,Normal
HYD033658,3249987884,Ohri's,restaurant,Food,17.4324398,78.4644271,3598257319,26.937,Normal
HYD033659,7248877416,Ohri's Nautankigalli,restaurant,Food,17.4446507,78.376725,13363130890,18.001,Normal
HYD033660,2590035130,Ohri's Restaurant,restaurant,Food,17.4354982,78.4577331,14105330058,23.006,Normal
HYD033661,2352108916,Ohris,restaurant,Food,17.4083441,78.4390226,3167938438,17.565,Normal
HYD033662,349270034,Olive Garden,restaurant,Food,17.4450343,78.3859699,1836644107,15.295,Normal
HYD033663,4729118789,Olive Kitchen,restaurant,Food,17.4427579,78.3557117,4729118789,0.0,Normal
HYD033664,4614311148,Om Siddhi Vinayak Tiffin Centre,restaurant,Food,17.440592,78.4820593,3182218445,19.891,Normal
HYD033665,5695960522,Omer hotel,restaurant,Food,17.331993,78.4905578,306609495,2.73,Normal
HYD033666,960681062,One Drive In,restaurant,Food,17.4344426,78.4131373142857,11038796547,9.976,Normal
HYD033667,331631419,One Place,restaurant,Food,17.49577076,78.40041798,13395158691,35.956,Normal
HYD033668,10280159819,Onesta Pizza,restaurant,Food,17.4151736,78.4501743,13728029918,24.254,Normal
HYD033669,7021303730,Onesta Restaurant,restaurant,Food,17.4492551,78.3858169,319535610,20.145,Normal
HYD033670,7025820825,Organic Thali kitchen,restaurant,Food,17.4476207,78.3910935,7008930794,24.43,Normal
HYD033671,356520827,Orleans chamber,restaurant,Food,17.41623466,78.4938597,2460272643,22.101,Normal
HYD033672,9626951877,Ottoman's Cafe,restaurant,Food,17.5096392,78.318092,13731618848,19.11,Normal
HYD033673,7025820891,Oven Italia,restaurant,Food,17.4416678,78.3912208,1323570088,51.248,Normal
HYD033674,1215250883,Oysters Blue,restaurant,Food,17.4582319,78.3661208,10573065561,6.438,Normal
HYD033675,901041083,PANCHABHAKSHYA,restaurant,Food,17.48130174,78.39363485999999,6390118370,25.001,Normal
HYD033676,5261952123,Paaka Organic Cafe,restaurant,Food,17.4736881,78.2970565,2225276959,17.535,Normal
HYD033677,355885219,Paaka Organic Cafe,restaurant,Food,17.473770039999998,78.29697050000001,2225276959,27.1,Normal
HYD033678,928699178,Pakwaan,restaurant,Food,17.455822,78.4849223,1866937016,6.102,Normal
HYD033679,7248877412,Pakwan Grand,restaurant,Food,17.4260706,78.3771794,3602300138,18.08,Normal
HYD033680,6259475585,Palamuri Grill,restaurant,Food,17.4522477,78.3850331,6153353041,39.83,Normal
HYD033681,4680378091,Palamuru Grill,restaurant,Food,17.4698617,78.3659233,11508069340,12.926,Normal
HYD033682,6983255280,Palamuru Grill,restaurant,Food,17.3693586,78.4286934,11482652073,24.864,Normal
HYD033683,13285248842,Palleturi Dosa,restaurant,Food,17.4484768,78.3591308,1692848886,21.355,Normal
HYD033684,5957452586,Pan Shop,restaurant,Food,17.444902,78.3866088,349270026,15.748,Normal
HYD033685,12848339177,Panjab Restaurant,restaurant,Food,17.420262,78.3480373,7100568669,18.169,Normal
HYD033686,2708177366,Papaji Dhaba,restaurant,Food,17.3976133,78.5119828,1316842962,10.024,Normal
HYD033687,3159028268,Paradise,restaurant,Food,17.4506148,78.3791786,3602306764,16.86,Normal
HYD033688,3387486482,Paradise,restaurant,Food,17.4928896,78.4045926,14182365036,23.032,Normal
HYD033689,4410193889,Paradise,restaurant,Food,17.3608547,78.5445611,4036256271,19.035,Normal
HYD033690,4705398998,Paradise,restaurant,Food,17.442275,78.3564842,1702560035,27.253,Normal
HYD033691,5405056231,Paradise,restaurant,Food,17.4424212,78.3564904,4132219730,24.461,Normal
HYD033692,7248877414,Paradise,restaurant,Food,17.4415418,78.3764401,1323672798,45.06,Normal
HYD033693,13535866503,Paradise,restaurant,Food,17.3620903,78.4750701,8651547258,33.292,Normal
HYD033694,357140975,Paradise,restaurant,Food,17.412203922222222,78.46551319444444,10301873367,33.499,Normal
HYD033695,7244300075,Paradise - Take Away,restaurant,Food,17.4413765,78.4481893,12143967951,9.704,Normal
HYD033696,1642224750,Paradise Biriyani,restaurant,Food,17.4506315,78.3792865,3602306714,13.252,Normal
HYD033697,5541577061,Paradise Biryani,restaurant,Food,17.4078725,78.5978842,11801932510,29.428,Normal
HYD033698,6212803090,Paradise Biryani,restaurant,Food,17.4443541,78.4625019,11032078845,18.788,Normal
HYD033699,274798850,Paradise Hotel,restaurant,Food,17.44159884210526,78.48719902631579,12724785048,30.205,Normal
HYD033700,13707220102,Paradise Secunderabad,restaurant,Food,17.4414783,78.4873114,2794664324,15.361,Normal
HYD033701,2496730519,Paradise Takeaway,restaurant,Food,17.4038833,78.4528537,309713923,25.668,Normal
HYD033702,10821080199,Paradise restaurant,restaurant,Food,17.3989789,78.5606257,2236889776,19.235,Normal
HYD033703,3554603086,Parathas,restaurant,Food,17.4620094,78.3672971,1699091394,16.873,Normal
HYD033704,2653184588,Parivaar,restaurant,Food,17.4768144,78.5636477,9713035759,10.432,Normal
HYD033705,8990527811,Parivar Vegetarian,restaurant,Food,17.4775136,78.5617881,978107751,39.246,Normal
HYD033706,11939039300,Park View Restaurant,restaurant,Food,17.2164305,78.5279073,6395334273,40.824,Normal
HYD033707,13198367702,Patiala Plate,restaurant,Food,17.4421906,78.356953,1753608445,19.657,Normal
HYD033708,6218822186,Paya House,restaurant,Food,17.40827,78.4464787,309713861,31.156,Normal
HYD033709,13965391468,Pepper Green,restaurant,Food,17.426317,78.3292152,7673571802,18.596,Normal
HYD033710,1866946857,Pepper Pods,restaurant,Food,17.4649189,78.5033276,13397597124,31.336,Normal
HYD033711,6187870086,Peshawar,restaurant,Food,17.402817,78.4615197,2177311060,10.589,Normal
HYD033712,1416850704,Pickles,restaurant,Food,17.4412663,78.5003508,3598259999,20.972,Normal
HYD033713,733460791,Pine,restaurant,Food,17.455487916666666,78.37326786666667,4173995226,17.745,Normal
HYD033714,7113622287,Pista House,restaurant,Food,17.4979831,78.3903661,3602322235,19.603,Normal
HYD033715,7246751304,Pista House,restaurant,Food,17.479428,78.5573856,2653237545,13.805,Normal
HYD033716,10790318144,Pista House,restaurant,Food,17.4316137,78.3720027,7658763816,8.128,Normal
HYD033717,13747582801,Pista House Restaurant,restaurant,Food,17.4319256,78.6085147,7712750376,13.364,Normal
HYD033718,12536226069,Pithapuram Chicken Pakodi,restaurant,Food,17.4758162,78.5675276,9910994740,16.272,Normal
HYD033719,1275490943,Pizza Hut,restaurant,Food,17.4453139,78.3863774,289517381,27.088,Normal
HYD033720,1891013314,Pizza Hut,restaurant,Food,17.4222264,78.4652978,289414475,17.188,Normal
HYD033721,3777430735,Pizza Hut,restaurant,Food,17.422834,78.4622619,1762335425,11.632,Normal
HYD033722,5405056143,Pizza Hut,restaurant,Food,17.4414476,78.3589374,701228148,20.242,Normal
HYD033723,6652949193,Pizza Hut,restaurant,Food,17.4075353,78.4423439,3167938421,17.909,Normal
HYD033724,7035236529,Pizza Hut,restaurant,Food,17.4346142,78.386904,13313072583,36.813,Normal
HYD033725,7244029378,Pizza Hut,restaurant,Food,17.4070024,78.3835968,3579913538,14.877,Normal
HYD033726,8465488366,Pizza Hut,restaurant,Food,17.5157199,78.4808926,7688266353,11.056,Normal
HYD033727,11358156636,Pizza Hut,restaurant,Food,17.4984318,78.3879839,7695620472,13.837,Normal
HYD033728,11447318961,Pizza Hut,restaurant,Food,17.3934903,78.3405885,2244916321,16.844,Normal
HYD033729,13536769326,Pizza Hut,restaurant,Food,17.4308915,78.4211849,12136802560,25.349,Normal
HYD033730,6822126575,Pizza Time,restaurant,Food,17.3659779,78.5521936,1596680187,22.451,Normal
HYD033731,1500229722,Plaza,restaurant,Food,17.45726538888889,78.3657222111111,12395474330,31.217,Normal
HYD033732,5160665781,President Dhaba,restaurant,Food,17.4500761,78.3858133,3602306626,21.996,Normal
HYD033733,10790483074,President Dhaba,restaurant,Food,17.4299533,78.4113857,5675328466,17.592,Normal
HYD033734,6693360857,Prince Hotel,restaurant,Food,17.3945727,78.4422032,6154498222,43.965,Normal
HYD033735,8990526578,Protein And More,restaurant,Food,17.4791672,78.5592154,2653200637,20.465,Normal
HYD033736,5405058516,Pulav curry rice,restaurant,Food,17.4378258,78.3656803,11306749936,8.596,Normal
HYD033737,1224527821,Punjabi Rasoi AC,restaurant,Food,17.4389632,78.3642986,1304459599,16.56,Normal
HYD033738,6937779968,Punjabi Tadka,restaurant,Food,17.462468,78.365615,2232093466,19.211,Normal
HYD033739,8230990105,Qutub Shahi Kitchens,restaurant,Food,17.4059102,78.5563744,10185519516,16.545,Normal
HYD033740,6822126538,R Royal Bawarchi Restaurant,restaurant,Food,17.417565,78.631319,3598303596,22.736,Normal
HYD033741,331355959,RAGHAVENDRA TIFFINS,restaurant,Food,17.39924404,78.51224814,2236747802,22.546,Normal
HYD033742,10262078608,REDDY'S KITCHEN,restaurant,Food,17.4506922,78.5332087,3598263839,36.721,Normal
HYD033743,13287712047,RS Dhaba Restaurant,restaurant,Food,17.4511433,78.3695527,1299834570,10.173,Normal
HYD033744,8465488365,Raaga,restaurant,Food,17.5160498,78.4812051,2434152073,34.115,Normal
HYD033745,6765562767,Raghavedndra Vegitarian,restaurant,Food,17.4292749,78.5155821,11502335558,10.559,Normal
HYD033746,1164100703,Raghavendra Tiffin Centre,restaurant,Food,17.401239699999998,78.56124224,9870003669,16.534,Normal
HYD033747,7008120224,Raja Rani Ruchulu,restaurant,Food,17.4910941,78.4075166,7097540939,12.044,Normal
HYD033748,5409161322,Raja Vari Ruchulu,restaurant,Food,17.4885942,78.4136657,3602317235,16.821,Normal
HYD033749,10171342017,Raju Gari Biriyani,restaurant,Food,17.4462141,78.3921748,7010558505,35.733,Normal
HYD033750,7244029373,Rajugari Pulav,restaurant,Food,17.4069621,78.3923977,2795871629,10.171,Normal
HYD033751,9732460760,Ram Ki Bandi,restaurant,Food,17.4846053,78.5526357,662742392,19.59,Normal
HYD033752,356482415,Rambharosa Tiffins,restaurant,Food,17.387637979999997,78.49023509999999,11555946881,7.62,Normal
HYD033753,4407603692,Rams Dosa,restaurant,Food,17.4232992,78.4292804,11568407221,13.001,Normal
HYD033754,6653388785,Ramus tiffins amd roti center,restaurant,Food,17.4945393,78.3212228,4169678451,36.82,Normal
HYD033755,4196826123,Rang Rasiya,restaurant,Food,17.4409028,78.4859077,7699838788,53.113,Normal
HYD033756,6133852987,Rao's Guest House,restaurant,Food,17.5030312,78.5126598,7072436794,14.006,Normal
HYD033757,7611073843,Rasooi Ghar,restaurant,Food,17.4580968,78.3645179,6802921917,31.744,Normal
HYD033758,7246751300,Ratna pure veg,restaurant,Food,17.4738785,78.5707499,9635015413,26.54,Normal
HYD033759,2052606568,Rayalaseema Ruchulu,restaurant,Food,17.4029099,78.4629818,7097856736,9.743,Normal
HYD033760,5970759667,Rayalaseema Ruchulu,restaurant,Food,17.4466084,78.38426,12215761669,25.075,Normal
HYD033761,7171334823,Rayudu family restarant,restaurant,Food,17.454076,78.4234206,6353875509,24.052,Normal
HYD033762,10171328862,Red Bucket,restaurant,Food,17.4516821,78.392479,3602307066,23.422,Normal
HYD033763,10806671031,Red Bucket,restaurant,Food,17.4897612,78.60148,6390373726,8.043,Normal
HYD033764,10687757496,Red Bucket Biryani,restaurant,Food,17.4686067,78.5439742,2225283283,32.022,Normal
HYD033765,10821080200,Red Bucket biryani,restaurant,Food,17.3993379,78.5605347,14065865609,20.54,Normal
HYD033766,7244480642,Reddy's tiffin center,restaurant,Food,17.3926284,78.4379201,3579910560,26.369,Normal
HYD033767,7244480649,Reddy's tiffin center,restaurant,Food,17.3944178,78.4352303,1312715041,16.475,Normal
HYD033768,6593421979,Renuka Food Panzer Chicken Food Court,restaurant,Food,17.4208591,78.5647626,310446961,28.988,Normal
HYD033769,7027716893,Restaurant Guest Wifi Solutions,restaurant,Food,17.4508318,78.3947564,13130552624,28.736,Normal
HYD033770,2606351757,Rock Castle,restaurant,Food,17.4209782,78.4424101,312822838,21.771,Normal
HYD033771,5405056232,Rock deal restaurant  and bar,restaurant,Food,17.4415779,78.3585643,4134970301,13.031,Normal
HYD033772,1452415913,Roll Cal,restaurant,Food,17.4596243,78.3659996,3174139170,16.813,Normal
HYD033773,4214136895,Roti Wala,restaurant,Food,17.4395391,78.4481,2403853070,13.198,Normal
HYD033774,7642365583,Royal Reve Hotel,restaurant,Food,17.4412556,78.5005765,3598259999,25.69,Normal
HYD033775,3554603087,Rumaan,restaurant,Food,17.359637,78.4711997,13284643610,9.295,Normal
HYD033776,6822126525,SHIVANYA RESTAURANT,restaurant,Food,17.4325622,78.4460138,3598257353,8.062,Normal
HYD033777,6822126615,SITARA FOODS,restaurant,Food,17.443536,78.433898,351827216,24.751,Normal
HYD033778,11597256218,SO - The Sky Kitchen,restaurant,Food,17.4161279,78.416848,2573450850,16.064,Normal
HYD033779,8465488367,SPG Grand,restaurant,Food,17.5156035,78.4811153,2782950410,36.574,Normal
HYD033780,2708172405,SRR Dickys,restaurant,Food,17.397087,78.51172,636405426,16.197,Normal
HYD033781,11414945481,SVR Grand Family Restaurant,restaurant,Food,17.409772,78.4872348,5486709288,11.581,Normal
HYD033782,1452411994,SWAAD,restaurant,Food,17.360115639999997,78.5609024,1596025138,22.079,Normal
HYD033783,10836288174,Saba Cafe,restaurant,Food,17.3763917,78.4308518,1321988156,17.901,Normal
HYD033784,9918563535,Sagar's Kitchen,restaurant,Food,17.5163706,78.3571118,663127085,23.66,Normal
HYD033785,7463187079,Sahara Restaurant,restaurant,Food,17.496319,78.4551062,6734018289,15.102,Normal
HYD033786,890311840,Sahib Sindh Sultan,restaurant,Food,17.415128,78.4492107,888524586,34.203,Normal
HYD033787,6822126568,Sai Balaji Tiffins,restaurant,Food,17.4388279,78.4370548,353688560,30.542,Normal
HYD033788,6684817721,Sai Darshini,restaurant,Food,17.4419503,78.4404,3195196226,5.766,Normal
HYD033789,8107751448,Sai Darshini,restaurant,Food,17.442097,78.4408275,1752697674,11.226,Normal
HYD033790,8909248526,Sai Durga Family Restuarant,restaurant,Food,17.4440228,78.43349,4185218454,23.957,Normal
HYD033791,7021303731,Sambal,restaurant,Food,17.4378342,78.3884652,314924667,23.553,Normal
HYD033792,576964691,Sampoorna,restaurant,Food,17.41014434,78.60450336000001,3598400196,24.533,Normal
HYD033793,7025820753,Sampradaya Ruchulu Restaurant,restaurant,Food,17.4385383,78.3902999,6994597376,15.756,Normal
HYD033794,5692072169,Sampradhaya curry point,restaurant,Food,17.446934,78.3918229,1302063233,31.71,Normal
HYD033795,7043416947,Samskruthi Hotel,restaurant,Food,17.4507279,78.3642689,1310978829,34.701,Normal
HYD033796,536886955,Sanchalan Bhavan Canteen,restaurant,Food,17.438001495,78.50967776999998,12850800738,39.156,Normal
HYD033797,6765562772,Sandarshini Udipi Veg,restaurant,Food,17.4214948,78.5172782,9959179240,6.598,Normal
HYD033798,7244260608,Sandwich Eatery,restaurant,Food,17.494811,78.3561061,11032224295,27.731,Normal
HYD033799,3490099034,Sangeetha fine dining restaurant,restaurant,Food,17.4958789,78.3382423,11502901766,27.145,Normal
HYD033800,7025820906,Sanjha Chulha Punjabi Food Joint,restaurant,Food,17.4415069,78.3888758,3602303036,11.021,Normal
HYD033801,2466623373,Sanman,restaurant,Food,17.4266155,78.5315172,13441737778,17.18,Normal
HYD033802,6847914720,Sanman Tiffins,restaurant,Food,17.45333,78.434959,1746904145,26.428,Normal
HYD033803,2261567007,Santhosh Dhaba,restaurant,Food,17.3871359,78.4776933,3155595082,24.886,Normal
HYD033804,7243983830,Santhosh Family Dhaba,restaurant,Food,17.4138568,78.3948337,9987395851,32.284,Normal
HYD033805,6255329590,Santosh Daba,restaurant,Food,17.3911253,78.4776842,3612564943,16.274,Normal
HYD033806,6209990587,Santosh Dabha,restaurant,Food,17.4057876,78.4650934,3612571456,26.181,Normal
HYD033807,6222399986,Santosh Dabha,restaurant,Food,17.4018978,78.4624939,2847726870,35.56,Normal
HYD033808,2708121233,Santosh Dhaba,restaurant,Food,17.3921507,78.5106188,10682269359,30.863,Normal
HYD033809,7473097036,Santosh Dhaba,restaurant,Food,17.398302,78.5604673,13575308815,22.166,Normal
HYD033810,5405056315,Santosh dhaba,restaurant,Food,17.4410918,78.3605047,10017619567,32.359,Normal
HYD033811,9605300297,Santosh family dhaba,restaurant,Food,17.4894064,78.3143474,11890730743,20.302,Normal
HYD033812,12852271071,Sara restaurant,restaurant,Food,17.4142026,78.4809258,3612575800,49.251,Normal
HYD033813,4705388500,Sardarji's Dhaba,restaurant,Food,17.4419765,78.3571717,1753608445,20.538,Normal
HYD033814,878278853,Sarvi Cafe,restaurant,Food,17.4128658,78.4497203,3146860398,27.03,Normal
HYD033815,12422483853,Sarvi Restaurant,restaurant,Food,17.4051691,78.4518056,2855073280,16.626,Normal
HYD033816,13536807336,Sarvi Restaurant,restaurant,Food,17.4129094,78.4497861,3146860398,20.285,Normal
HYD033817,13737407382,Saudi Arebian restaurant,restaurant,Food,17.4384384,78.4485033,3598259237,34.066,Normal
HYD033818,776390925,Savage Chinese and American Bistro,restaurant,Food,17.3310274,78.57039225999999,11050276618,9.621,Normal
HYD033819,7243928590,Savage Chinese and American Bistroo,restaurant,Food,17.3309905,78.5704094,11050276618,11.695,Normal
HYD033820,2708158479,Seasons,restaurant,Food,17.3948399,78.5111571,6559289723,16.719,Normal
HYD033821,12976196537,Seven Sisters,restaurant,Food,17.4682741,78.3757716,7712350006,20.246,Normal
HYD033822,8387157865,Shade,restaurant,Food,17.4034209,78.5144472,11837327457,43.116,Normal
HYD033823,7248877413,Shah Ghouse,restaurant,Food,17.4266793,78.3764491,7133805380,34.276,Normal
HYD033824,626897569,Shahran hotel,restaurant,Food,17.3596267,78.4740709,8820908673,5.767,Normal
HYD033825,7025820813,Shake Stories,restaurant,Food,17.4475218,78.3944099,1323556568,33.449,Normal
HYD033826,487804834,Shanbhag Restaurant,restaurant,Food,17.4030548,78.4764469,3098746548,13.898,Normal
HYD033827,2708250165,Shanti Deluxe,restaurant,Food,17.3992361,78.5126914,2237001668,30.838,Normal
HYD033828,1385721771,Sher-e-Punjab Dhaba,restaurant,Food,17.43857662,78.45219244,7695184283,16.817,Normal
HYD033829,6652949189,Sherton Restaurant,restaurant,Food,17.3811865,78.4845983,2180797400,17.66,Normal
HYD033830,2542979700,Shiva Ganga Resturant,restaurant,Food,17.370084,78.5199818,2244119595,40.952,Normal
HYD033831,12854573905,Shivanand Hotel,restaurant,Food,17.3818264,78.5181507,3184095115,14.6,Normal
HYD033832,7025820902,Shree Santhosh Family Dhaba,restaurant,Food,17.4416446,78.3906575,3382677459,29.456,Normal
HYD033833,10262331700,Shri golden palace,restaurant,Food,17.3831846,78.4382254,11101274940,32.564,Normal
HYD033834,12006457188,Shubham Palace,restaurant,Food,17.3871442,78.3404293,13360816280,22.695,Normal
HYD033835,13409224011,Si Nonna's,restaurant,Food,17.4202396,78.3796007,11069049540,13.878,Normal
HYD033836,6855217386,Siddique Kebab,restaurant,Food,17.4610271,78.3664467,3469206699,12.788,Normal
HYD033837,776426191,Silver Bawarchi restaurant,restaurant,Food,17.540130480000006,78.23205332,12311363102,30.448,Normal
HYD033838,7021303736,Simhapuri Deluxe,restaurant,Food,17.4513665,78.3866436,6947498937,30.655,Normal
HYD033839,5405055453,Simply south,restaurant,Food,17.4426689,78.3571426,11041703515,6.658,Normal
HYD033840,6581371259,Singh Foods,restaurant,Food,17.4207015,78.5712618,3598304398,21.361,Normal
HYD033841,2352106017,Sitara,restaurant,Food,17.4071411,78.440372,3167938428,19.914,Normal
HYD033842,6255631790,Sitara,restaurant,Food,17.4308673,78.4478006,9392367036,12.669,Normal
HYD033843,2217950120,Sitara Grand,restaurant,Food,17.3458931,78.5525297,11032181669,26.559,Normal
HYD033844,6822126528,Siva Sai Biryani Point,restaurant,Food,17.495962,78.452397,3153705072,21.072,Normal
HYD033845,6847914860,Siva Sai Biryani Point,restaurant,Food,17.495959,78.452407,3153705072,22.004,Normal
HYD033846,13026159670,Smoke shack,restaurant,Food,17.536817,78.4903662,11482317284,47.233,Normal
HYD033847,1303942376,Snap Mandi,restaurant,Food,17.328554824999998,78.605770625,7673398349,14.983,Normal
HYD033848,5965559685,Soma's Kitchen,restaurant,Food,17.4442825,78.3879877,3706807530,9.657,Normal
HYD033849,660914316,Something Fishy,restaurant,Food,17.4314951,78.3887075,13336054287,6.979,Normal
HYD033850,7007941046,Southern Kitchen,restaurant,Food,17.4948258,78.3397752,3164238301,26.835,Normal
HYD033851,662721790,Southern Spice,restaurant,Food,17.4271464,78.4443444,1948596024,15.876,Normal
HYD033852,7021303732,Southwok Restaurant,restaurant,Food,17.4378381,78.3871372,352765197,14.737,Normal
HYD033853,10806671084,Special Tiffins,restaurant,Food,17.5016884,78.5890001,989991645,14.033,Normal
HYD033854,1215243542,Spice Village,restaurant,Food,17.4619106,78.3668939,3174141040,19.312,Normal
HYD033855,1909499642,SpiceTribe,restaurant,Food,17.439117,78.3977184,7045983216,38.82,Normal
HYD033856,6009842126,Spicy Hub,restaurant,Food,17.4448983,78.3873777,7035236621,13.773,Normal
HYD033857,232954418,Spicy Hub,restaurant,Food,17.365515900000002,78.54307544,11490968711,31.034,Normal
HYD033858,4978782272,Spicy Restaurant,restaurant,Food,17.3677286,78.5789072,3598388998,34.11,Normal
HYD033859,7025820793,Sree Uma Grand - Multicuisine Restaurant,restaurant,Food,17.4427049,78.3930518,10539836325,12.91,Normal
HYD033860,7570696449,Sri Balaji Exclusive Dhaba,restaurant,Food,17.4730351,78.510362,5486693578,25.709,Normal
HYD033861,8232796799,Sri Balaji Veg,restaurant,Food,17.3736286,78.5025092,11947530481,8.688,Normal
HYD033862,340062816,Sri Forum Food Court,restaurant,Food,17.48505105,78.38931058333334,1053669811,26.322,Normal
HYD033863,6771713700,Sri Kanya Comfort,restaurant,Food,17.4296516,78.4554308,3154066593,17.707,Normal
HYD033864,12536257515,Sri Lakshmi Restaurant,restaurant,Food,17.4734875,78.5700291,3164348468,26.271,Normal
HYD033865,12541130567,Sri Lakshmi Restaurant,restaurant,Food,17.4735501,78.5700593,3164348468,23.86,Normal
HYD033866,4398614589,Sri Navayuga Hotel,restaurant,Food,17.4955258,78.3321063,2228839528,23.332,Normal
HYD033867,7836389749,Sri Raghavendra Bhavan Udipi,restaurant,Food,17.4948857,78.3532779,13386200369,23.752,Normal
HYD033868,8230990104,Sri Raghavendra Hotel,restaurant,Food,17.4060452,78.5559104,2236889871,24.539,Normal
HYD033869,6765562773,Sri Raghavendra Udipi Veg,restaurant,Food,17.4295332,78.5126616,308796504,11.352,Normal
HYD033870,9370052913,Sri Ratna,restaurant,Food,17.5007522,78.5862131,3550380915,26.538,Normal
HYD033871,7025820893,Sri Sai Venkateshwara Hotel,restaurant,Food,17.4415454,78.3912131,3205716958,38.629,Normal
HYD033872,12536226071,Sri Venkataeswara tiffins,restaurant,Food,17.4755313,78.5676812,3164348463,17.949,Normal
HYD033873,13437025128,Sri Venkateshwara tiffin center,restaurant,Food,17.3662999,78.3924205,2744203932,11.825,Normal
HYD033874,13285248838,Sri Vindha Tiffins,restaurant,Food,17.4488664,78.3573731,4331819853,29.288,Normal
